Voltage_measured,Current_load,Time,SOC
4.245306087171519,0.0005777776984157845,0.0,73.8262501953241
4.249060358274671,-2.683039191065108e-05,0.050065201304047284,74.01681480648126
4.24467870906395,0.0005250599421617006,0.10189435788709425,74.21736054860997
4.247736849749696,0.002204573750329378,0.15372351447028867,74.40575373847899
4.249101025121188,0.001431355306925931,0.1870165403308066,74.60914806916915
4.247028590400203,-0.002269709703844094,0.20555267105333563,74.79918210005614
4.246371898093354,0.0009380355089312957,0.25738182763653006,75.00397129300855
4.25090913084311,0.0008687254727527039,0.3092109842197244,75.20754365986654
4.248840787578701,0.0009568035197450806,0.3610401408027714,75.395730297232
4.242467232933048,0.0002156978675948229,0.3740330806616132,75.59249472586728
4.246308060241947,0.0009467407806196523,0.41286929738596584,75.79713184954596
4.246552234159226,8.267421903570968e-05,0.46469845396901277,75.99988326333889
4.2494670194741495,-0.0020523454006075373,0.5165276105522072,76.19763187902338
4.246920595748427,-0.0002615522233428447,0.5610496209924198,76.39270402428473
4.2444031332172365,-0.00031976437317988895,0.5683567671352542,76.59193929194296
4.247500841182569,0.000789563425827377,0.6201859237184486,76.78709268449143
4.246698098019105,-0.0008408408326662668,0.672015080301643,76.98403454764544
4.245307720078815,0.00046162147106966684,0.7238442368846899,77.19247505632185
4.250769315652493,-0.0009253122175091111,0.7480661613232265,77.37620041205184
4.2474670125094,-0.001470721214697372,0.7756733934678843,77.58543217781012
4.244040693116707,-0.0003361708815693414,0.8275025500509313,77.78572367184297
4.244546646800236,-0.004403895765141939,0.8793317066341257,77.97831544604048
4.247670537525781,0.0001941715497026968,0.9311608632171727,78.17654959957424
4.24821542801442,0.0025781154904001187,0.9350827016540331,78.38142779696315
4.244135481404187,-0.001879933777237735,0.9829900198003672,78.56997449515895
4.24653223385932,0.0025336297045445264,1.0348191763835615,78.7674969279432
4.247562013245044,-0.00013844898579581447,1.0866483329666086,78.97434828668213
4.246564824655021,-0.0008188409886038336,1.1220992419848397,79.17370076806978
4.244192597450826,-0.0009422206376180994,1.1384774895498029,79.36265790202347
4.24706357569865,-0.0019200336509044963,1.19030664613285,79.5595245922256
4.2479739459216805,0.0007685227459005043,1.2421358027160443,79.75064041240203
4.245381083543368,0.00047965235447766695,1.2939649592990912,79.95364788867579
4.244316255837643,-0.0013570678816992611,1.309115782315646,80.15532189237149
4.241930323459593,-0.0008581046088613978,1.3457941158822857,80.35710592931677
4.250756105299277,0.0010391728083880536,1.39762327246548,80.55250509378354
4.246309338879451,-0.0010064180334397265,1.4494524290485271,80.75603538462293
4.246507762730799,0.0008853627356092614,1.496132322646453,80.94581896062272
4.246920548310678,-0.00018792026483481692,1.5012815856317214,81.15285356477115
4.248776813261762,0.0001506076252012807,1.5531107422147683,81.34873495120672
4.246241292700034,-0.00011748838704055503,1.6049398987979628,81.53885628462041
4.2485225406505105,0.0004413999444592148,1.6567690553811572,81.74228771758636
4.247699389326028,-0.00024983231704406794,1.6831488629772595,81.9460459339194
4.247669120482025,0.000993756697064735,1.7085982119642042,82.14232292103375
4.244187046809782,-0.0002518643913840339,1.7604273685473986,82.34321222370784
4.247840919449944,0.0005934316671360472,1.8122565251304457,82.54535968332972
4.2470751801809445,0.002337759824173145,1.86408568171364,82.7287483818795
4.244997181701885,0.0008242038641766092,1.8701654033080661,82.94392055897492
4.244500986082203,-0.0016776577331250504,1.9159148382966869,83.1402656757751
4.246773997891519,-0.0002478740160317057,1.9677439948798814,83.32819660325065
4.245019365768094,-3.462453357411707e-05,2.0195731514630757,83.52461761510341
4.2462731054189735,-0.0007482233582987269,2.0571819436388727,83.72195888753417
4.239514379484578,0.01557534503081953,2.071402308046123,82.92331445512333
4.239766181644629,0.036336664753174715,2.1232314646293173,82.0293846557162
4.234001469644012,0.060823582234176686,2.175060621212364,81.1571710391524
4.234465651226202,0.07667051821430937,2.2268897777955585,80.28586691230096
4.226508207416264,0.09976982011091506,2.2441984839696794,79.41038982683878
4.223787449973613,0.11728627397116682,2.2787189343786056,78.53629704786
4.217092220771513,0.13808725625021162,2.3305480909617997,77.67340346881737
4.213356234868494,0.15972927606428838,2.3823772475449942,76.78683179327909
4.213006740596664,0.17867077757824024,2.431215024300486,75.91520143729464
4.203015216927324,0.19998322546646694,2.4342064041280413,75.0508423070092
4.202473015270177,0.21843534589917687,2.486035560711236,74.17488962502489
4.194680263074579,0.2378022371835267,2.5378647172942825,73.29250236017185
4.197508279266683,0.25846990963649913,2.589693873877477,72.42192999594526
4.186695628276718,0.2793563621346128,2.618231564631292,71.55313165033932
4.1856738360253,0.2987800085467541,2.709931278625363,70.67766724848546
4.180006466291918,0.31843723137190544,2.805248104962099,69.80895968106714
4.1736622816031215,0.3379013884280119,2.8363672473448904,68.928359376325
4.172932002168444,0.3601681849152276,2.962803216064418,68.05885264169245
4.1724889319578615,0.37798236564309345,2.992264645292906,67.18067849381008
4.160029985514612,0.3998109228174131,3.089239184783586,66.31617090765336
4.158806889696021,0.4183156475024418,3.179281185623712,65.43872184975207
4.15369749938198,0.4386092183519568,3.2156751535031134,64.55903273230075
4.152499375137816,0.45714665151269407,3.342111122222281,63.69242748337909
4.151738555980144,0.48051565904436516,3.366297725954519,62.81788139896974
4.145150669702124,0.4998701852921581,3.4685470909418084,61.94500833736982
4.142452921771416,0.5212014196610194,3.553314266285325,61.07446612151853
4.136468829598439,0.5383045279837897,3.594983059660976,60.19672874730489
4.129904798150585,0.5582965054744853,3.7214190283805033,59.32582596149315
4.129908294645774,0.5783876893602176,3.7403308066161323,58.45159629555932
4.122507248941594,0.5976605585907513,3.847854997100031,57.59034385603606
4.121475936612177,0.6172931243350019,3.927347346946939,56.70953295125628
4.11677514971412,0.6406616095516259,3.9742909658191987,55.83547929409775
4.111950474172037,0.6567775513852386,4.100726934538726,54.96401713441253
4.106229548896438,0.6820941921247039,4.1143638872777455,54.09121582920042
4.101427897844615,0.6984612934813761,4.227162903257894,53.21510512268572
4.095643405591766,0.7179708444503013,4.301380427608552,52.34354008563442
4.093869903111451,0.7404112376213231,4.353598871977422,51.487857503457775
4.090925359411287,0.7585617675554504,4.376663413371716,50.597878248435784
4.085440737026097,0.7781714910405795,4.4800348406965895,49.72893471557734
4.080459993884357,0.7975628820417443,4.488396967939359,48.847839228842105
4.077867887938761,0.8186501116596328,4.606470809416116,47.968109484608895
4.073804881198961,0.8381671971346305,4.675413508270164,47.09087243162586
4.069249238660753,0.8583275006293405,4.732906778135645,46.230250512458156
4.065931940938657,0.8791520699982269,4.8593427468548125,45.364635070930134
4.058009806221995,0.8957928049955575,4.862430048600972,44.49412987228004
4.057695835643541,0.9163932896745491,4.985778715574339,43.6243341058884
4.051087842187303,0.9389552997524374,5.049446588931779,42.74331289128901
